document_id,url,file,titulo,rango,materia,no_norma,no_gaceta,fecha_publicacion,tipo_norma,candidate,total_matches,unique_terms,direct_es_matches,economic_instruments_matches,tier_1_matches,tier_2_matches,matched_terms,matched_categories,matched_subcategories,matched_tiers
BA3FF3FD4D6BB0C1062570A100578282,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=BA3FF3FD4D6BB0C1062570A100578282&action=openDocument,data\legislation\html\BA3FF3FD4D6BB0C1062570A100578282.html,Ley de Emergencia sobre Aprovechamiento Racional de los Bosques,Leyes,Medio Ambiente y Recursos Naturales,235,59,10/03/1976,Ley,False,0,0,0,0,0,0,,,,
22A15ED61965C2AE062570A10057DB75,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=22A15ED61965C2AE062570A10057DB75&action=openDocument,data\legislation\html\22A15ED61965C2AE062570A10057DB75.html,Declárase Zona de Reserva Forestal Temporal por 5 años Terrenos del Estado Departamento de Zelaya,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,139-DRN,191,23/08/1976,Decreto,False,0,0,0,0,0,0,,,,
DB1751A06A092B93062570A100579DA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=DB1751A06A092B93062570A100579DA8&action=openDocument,data\legislation\html\DB1751A06A092B93062570A100579DA8.html,Reglamento General del Departamento Nacional de Acueductos y Alcantarillados,Reglamentos,Medio Ambiente y Recursos Naturales,S/N,258,12/11/1976,Reglamento,False,0,0,0,0,0,0,,,,
39CECF48F3F248F8062570A10057DBA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=39CECF48F3F248F8062570A10057DBA8&action=openDocument,data\legislation\html\39CECF48F3F248F8062570A10057DBA8.html,Declárase Zona de Reserva Forestal Permanente Terrenos del Estado en Zelaya,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,147-DRN,266,22/11/1976,Decreto,False,0,0,0,0,0,0,,,,
F4B63DE1E9475BF3062570A10057DF40,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F4B63DE1E9475BF3062570A10057DF40&action=openDocument,data\legislation\html\F4B63DE1E9475BF3062570A10057DF40.html,Reglamento a Fondo Forestal Nacional,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,1,55,07/03/1977,Decreto,False,0,0,0,0,0,0,,,,
2741C7B0A7E60257062570A100578253,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2741C7B0A7E60257062570A100578253&action=openDocument,data\legislation\html\2741C7B0A7E60257062570A100578253.html,Prohíbese Aprehensión y Caza de Toda Clase de Animales Silvestres y Exportación de Huevos de Tortugas.,Decretos Legislativos,Medio Ambiente y Recursos Naturales,625,106,16/05/1977,Decreto,False,0,0,0,0,0,0,,,,
2262AB8A35316D28062570A10057DFBD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2262AB8A35316D28062570A10057DFBD&action=openDocument,data\legislation\html\2262AB8A35316D28062570A10057DFBD.html,Ratifícase Convención sobre Comercio Internacional de Especies,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,7,164,23/07/1977,Decreto,False,0,0,0,0,0,0,,,,
9A909AD7A5171838062570AB007C8DBE,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9A909AD7A5171838062570AB007C8DBE&action=openDocument,data\legislation\html\9A909AD7A5171838062570AB007C8DBE.html,Ley Creadora del Parque Nacional Volcan Masaya,Leyes,Medio Ambiente y Recursos Naturales,79,114,24/05/1979,Ley,False,0,0,0,0,0,0,,,,
AF739BD87CA5CEAD062570B6005E76A0,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=AF739BD87CA5CEAD062570B6005E76A0&action=openDocument,data\legislation\html\AF739BD87CA5CEAD062570B6005E76A0.html,Creación del Instituto Nicaragüense de Acueductos y Alcantarillados (INAA),Decretos - Ley,Medio Ambiente y Recursos Naturales,20,3,24/08/1979,Decreto-Ley,False,0,0,0,0,0,0,,,,
9494764C241C2DE4062570B600623DFC,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9494764C241C2DE4062570B600623DFC&action=openDocument,data\legislation\html\9494764C241C2DE4062570B600623DFC.html,Creación del Instituto Nicaragüense de Recursos Naturales,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,56,12,18/09/1979,Decreto,False,0,0,0,0,0,0,,,,
C9A083C1D0B2F406062570A600757C50,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C9A083C1D0B2F406062570A600757C50&action=openDocument,data\legislation\html\C9A083C1D0B2F406062570A600757C50.html,INTEGRACIÓN DE LAS DEPENDENCIAS (DIPSA) Y (DIT) AL INSTITUTO NICARAGÜENSE DE REFORMA AGRARIA (INRA),Decretos - Ley,Medio Ambiente y Recursos Naturales,64,14,20/09/1979,Decreto-Ley,False,0,0,0,0,0,0,,,,
A8C512356EB9A4A7062570A60072C215,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A8C512356EB9A4A7062570A60072C215&action=openDocument,data\legislation\html\A8C512356EB9A4A7062570A60072C215.html,Ley Orgánica del Instituto Nicaragüense de Recursos Naturales y del Ambiente IRENA,Leyes,Medio Ambiente y Recursos Naturales,112,40,25/10/1979,Ley,False,0,0,0,0,0,0,,,,
5740829754FD9AD1062570A6005D6157,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=5740829754FD9AD1062570A6005D6157&action=openDocument,data\legislation\html\5740829754FD9AD1062570A6005D6157.html,Ley Orgánica del Instituto Nicaragüense de Acueductos y Alcantarillados,Leyes,Medio Ambiente y Recursos Naturales,123,44,30/10/1979,Ley,False,0,0,0,0,0,0,,,,
A808550B7FF101BE062570B600782028,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A808550B7FF101BE062570B600782028&action=openDocument,data\legislation\html\A808550B7FF101BE062570B600782028.html,Integración de Empresas Aguadoras al Instituto Nicaragüense de Acueductos y Alcantarillados.,Decretos - Ley,Medio Ambiente y Recursos Naturales,124,45,31/10/1979,Decreto-Ley,False,0,0,0,0,0,0,,,,
EC071B3DB6C2C844062570A10057E5DA,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=EC071B3DB6C2C844062570A10057E5DA&action=openDocument,data\legislation\html\EC071B3DB6C2C844062570A10057E5DA.html,SE PROHIBE IMPORTACIÓN DE BANANOS PROCEDENTES DE PAÍSES INFECTADOS POR LA SIGATOKA NEGRA,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,33,20,24/01/1980,Decreto,False,0,0,0,0,0,0,,,,
866F9F2779DDC5E6062570A10057BEA9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=866F9F2779DDC5E6062570A10057BEA9&action=openDocument,data\legislation\html\866F9F2779DDC5E6062570A10057BEA9.html,Creación del Servicio de Parques Nacionales,Decretos - Ley,Medio Ambiente y Recursos Naturales,340,62,13/03/1980,Decreto-Ley,False,0,0,0,0,0,0,,,,
92DEE8BBCEAD84B7062570A10057BF6C,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=92DEE8BBCEAD84B7062570A10057BF6C&action=openDocument,data\legislation\html\92DEE8BBCEAD84B7062570A10057BF6C.html,"Adición a la Ley Orgánica del Instituto Nicaragüense de Recursos Naturales y del Ambiente, IRENA",Decretos - Ley,Medio Ambiente y Recursos Naturales,409,113,21/05/1980,Decreto-Ley,False,0,0,0,0,0,0,,,,
0BBBF7EDB4E8FFD7062570A10057BF6F,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0BBBF7EDB4E8FFD7062570A10057BF6F&action=openDocument,data\legislation\html\0BBBF7EDB4E8FFD7062570A10057BF6F.html,"Ley Creadora de la Corporación Forestal del Pueblo, CORFOP",Decretos - Ley,Medio Ambiente y Recursos Naturales,410,113,21/05/1980,Decreto-Ley,False,0,0,0,0,0,0,,,,
DC42D95C8FC3F83A062570A10057C02C,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=DC42D95C8FC3F83A062570A10057C02C&action=openDocument,data\legislation\html\DC42D95C8FC3F83A062570A10057C02C.html,Adición a la Ley Orgánica del Instituto Nicaragüense de Acueductos y Alcantarillados (INAA),Decretos - Ley,Medio Ambiente y Recursos Naturales,453,146,28/06/1980,Decreto-Ley,False,0,0,0,0,0,0,,,,
BA7DC02373C58F3E062570A10057C192,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=BA7DC02373C58F3E062570A10057C192&action=openDocument,data\legislation\html\BA7DC02373C58F3E062570A10057C192.html,Ley para la Conservación y Protección de Iguanas Verdes y Garrobos o Iguanas Negras,Decretos - Ley,Medio Ambiente y Recursos Naturales,547,240,18/10/1980,Decreto-Ley,False,0,0,0,0,0,0,,,,
69D4785EE7D03901062570A10057E9CE,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=69D4785EE7D03901062570A10057E9CE&action=openDocument,data\legislation\html\69D4785EE7D03901062570A10057E9CE.html,ASIGNACION DE EMBARCACIONES AL INSTITUTO NICARAGÜENSE DE LA PESCA,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,674,64,19/03/1981,Decreto,False,0,0,0,0,0,0,,,,
95FDDFFD66D1B9BF062570A10057EA13,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=95FDDFFD66D1B9BF062570A10057EA13&action=openDocument,data\legislation\html\95FDDFFD66D1B9BF062570A10057EA13.html,Regulación de la Pesca de Langosta,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,690,78,04/04/1981,Decreto,False,0,0,0,0,0,0,,,,
9B5EDCDBFAB7714F062570A10057CE26,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9B5EDCDBFAB7714F062570A10057CE26&action=openDocument,data\legislation\html\9B5EDCDBFAB7714F062570A10057CE26.html,LEY CREADORA DE LA EMPRESA NICARAGÜENSE DISTRIBUIDORA DE PRODUCTOS DEL MAR Y LAGOS (ENDIMAR),Decretos - Ley,Medio Ambiente y Recursos Naturales,887,278,07/12/1981,Decreto-Ley,False,0,0,0,0,0,0,,,,
1A6548EB8BFA1721062570A10057E59E,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1A6548EB8BFA1721062570A10057E59E&action=openDocument,data\legislation\html\1A6548EB8BFA1721062570A10057E59E.html,ANEXAR A INPESCA ATRIBUCIONES EN MATERIA DE PESCA,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,939,30,06/02/1982,Decreto,False,0,0,0,0,0,0,,,,
004EF2FC148EEE25062570A10057CE86,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=004EF2FC148EEE25062570A10057CE86&action=openDocument,data\legislation\html\004EF2FC148EEE25062570A10057CE86.html,Ley de Adscripción de la CORFOP al Ministerio de Industria,Decretos - Ley,Medio Ambiente y Recursos Naturales,1039,107,08/05/1982,Decreto-Ley,False,0,0,0,0,0,0,,,,
CFD86E4C5BA1CC38062570A1005791F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=CFD86E4C5BA1CC38062570A1005791F8&action=openDocument,data\legislation\html\CFD86E4C5BA1CC38062570A1005791F8.html,REGLAMENTO PARA LA OPERACIÓN DE LAS DESMOTADORAS DE ALGODÓN,Reglamentos,Medio Ambiente y Recursos Naturales,,295,17/12/1982,Reglamento,False,0,0,0,0,0,0,,,,
E7F522420DF8179E0625710700509C9F,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=E7F522420DF8179E0625710700509C9F&action=openDocument,data\legislation\html\E7F522420DF8179E0625710700509C9F.html,Creación del Parque Nacional Archipiélago Zapatera,Decretos - Ley,Medio Ambiente y Recursos Naturales,1194,30,05/02/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
8FC4CABFBDD42AAD062570BC00720C06,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=8FC4CABFBDD42AAD062570BC00720C06&action=openDocument,data\legislation\html\8FC4CABFBDD42AAD062570BC00720C06.html,LEY DEL PROGRAMA DE CONTROL DEL PICUDO,Decretos - Ley,Medio Ambiente y Recursos Naturales,1226,77,06/04/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
248EBC35E8EC54CC062570CB00770834,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=248EBC35E8EC54CC062570CB00770834&action=openDocument,data\legislation\html\248EBC35E8EC54CC062570CB00770834.html,"REGLAMENTO DE LA ""LEY CREADORA DEL PROGRAMA DE CONTROL DEL PICUDO""",Reglamentos,Medio Ambiente y Recursos Naturales,,127,03/06/1983,Reglamento,False,0,0,0,0,0,0,,,,
A1991321DCFBEBD0062570C90074CACB,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A1991321DCFBEBD0062570C90074CACB&action=openDocument,data\legislation\html\A1991321DCFBEBD0062570C90074CACB.html,Adición al Artículo 6 del INAA,Decretos - Ley,Medio Ambiente y Recursos Naturales,1270,151,01/07/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
D8CF23E5EB57986C062570D50069A170,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D8CF23E5EB57986C062570D50069A170&action=openDocument,data\legislation\html\D8CF23E5EB57986C062570D50069A170.html,Creación de Refugio de Vida Silvestre Rio Escalante - Chacocente,Decretos - Ley,Medio Ambiente y Recursos Naturales,1294,187,17/08/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
5C03E96DB2701B41062570D5006F6D01,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=5C03E96DB2701B41062570D5006F6D01&action=openDocument,data\legislation\html\5C03E96DB2701B41062570D5006F6D01.html,Ley de Protección de Suelos y Control de Erosión,Decretos - Ley,Medio Ambiente y Recursos Naturales,1308,199,31/08/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
7EA37EA94A348DF1062570D500728C52,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7EA37EA94A348DF1062570D500728C52&action=openDocument,data\legislation\html\7EA37EA94A348DF1062570D500728C52.html,Creación de Reservas Naturales en el Pacífico de Nicaragua,Decretos - Ley,Medio Ambiente y Recursos Naturales,1320,213,19/09/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
124300321409F2F7062571080055E2E5,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=124300321409F2F7062571080055E2E5&action=openDocument,data\legislation\html\124300321409F2F7062571080055E2E5.html,LEY DE PROTECCIÓN A LOS COMBATIENTES DE LA PRODUCCIÓN AGRÍCOLA,Decretos - Ley,Medio Ambiente y Recursos Naturales,1344,264,21/11/1983,Decreto-Ley,False,0,0,0,0,0,0,,,,
02FE42A17BC59F9A062570A10057C23B,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=02FE42A17BC59F9A062570A10057C23B&action=openDocument,data\legislation\html\02FE42A17BC59F9A062570A10057C23B.html,Creación de la Comisión Nacional de Recursos Hídricos,Decretos - Ley,Medio Ambiente y Recursos Naturales,1388,10,13/01/1984,Decreto-Ley,False,0,0,0,0,0,0,,,,
3EFF953EDFDCDEE006258AF9007661AB,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=3EFF953EDFDCDEE006258AF9007661AB&action=openDocument,data\legislation\html\3EFF953EDFDCDEE006258AF9007661AB.html,Integrase en Plan Nacional de Acueductos y Alcantarillados a Empresa Aguadora de Chichigalpa.,Decretos - Ley,Medio Ambiente y Recursos Naturales,1526,243,18/12/1984,Decreto-Ley,False,0,0,0,0,0,0,,,,
6C3CEEEB42F24ED8062570A10057C6D6,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=6C3CEEEB42F24ED8062570A10057C6D6&action=openDocument,data\legislation\html\6C3CEEEB42F24ED8062570A10057C6D6.html,Reforma a la Ley Orgánica del Instituto Nicaragüense de Acueductos y Alcantarillados,Decretos - Ley,Medio Ambiente y Recursos Naturales,1527,243,18/12/1984,Decreto-Ley,False,0,0,0,0,0,0,,,,
7C1634C6CBCEE49A062570A10057AEC1,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7C1634C6CBCEE49A062570A10057AEC1&action=openDocument,data\legislation\html\7C1634C6CBCEE49A062570A10057AEC1.html,Adscripción de IRENA a MIDINRA,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,3,12,16/01/1985,Decreto,False,0,0,0,0,0,0,,,,
5B64152C0449A3D3062570A10057AEB7,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=5B64152C0449A3D3062570A10057AEB7&action=openDocument,data\legislation\html\5B64152C0449A3D3062570A10057AEB7.html,Adición a la Ley Orgánica del INAA,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,17,22,30/01/1985,Decreto,False,0,0,0,0,0,0,,,,
9C2EDECCBC7BB07C062570A10057B7B0,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9C2EDECCBC7BB07C062570A10057B7B0&action=openDocument,data\legislation\html\9C2EDECCBC7BB07C062570A10057B7B0.html,Ley de Extinción de Irena e Integración de sus Funciones al Midinra,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,336,65,08/04/1988,Decreto,False,0,0,0,0,0,0,,,,
08CF8590DFEE7066062570A10057E270,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=08CF8590DFEE7066062570A10057E270&action=openDocument,data\legislation\html\08CF8590DFEE7066062570A10057E270.html,Medidas para la Conservación de la Langosta,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,373,121,27/06/1988,Decreto,False,0,0,0,0,0,0,,,,
9093E2FC46A41BA3062570A10057BA8F,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9093E2FC46A41BA3062570A10057BA8F&action=openDocument,data\legislation\html\9093E2FC46A41BA3062570A10057BA8F.html,Ley de la Corporación Forestal del Pueblo (CORFOP),Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,409,240,19/12/1988,Decreto,False,0,0,0,0,0,0,,,,
71002B7204E98C02062570A10057879E,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=71002B7204E98C02062570A10057879E&action=openDocument,data\legislation\html\71002B7204E98C02062570A10057879E.html,"Reglamento al Decreto No. 301, Créase el Fondo de Desarrollo Tecnológico",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,438,88,11/05/1989,Decreto,False,0,0,0,0,0,0,,,,
1A2CA2E7013D0162062570A1005787CF,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1A2CA2E7013D0162062570A1005787CF&action=openDocument,data\legislation\html\1A2CA2E7013D0162062570A1005787CF.html,"Constitución del Comité Nacional, Decenio Internacional para la Prevención de los Desastres Naturales",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,465,167,04/09/1989,Decreto,False,0,0,0,0,0,0,,,,
55DCCA7A21077BFA062570A1005787E3,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=55DCCA7A21077BFA062570A1005787E3&action=openDocument,data\legislation\html\55DCCA7A21077BFA062570A1005787E3.html,Ley Creadora de la Comisión Nacional Forestal,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,479,247,29/12/1989,Decreto,False,0,0,0,0,0,0,,,,
2D4B8820C54A28EF062570A10057B6A7,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2D4B8820C54A28EF062570A10057B6A7&action=openDocument,data\legislation\html\2D4B8820C54A28EF062570A10057B6A7.html,"Decreto de Creación del Instituto Nicaragüense de Recursos Naturales y del Ambiente, IRENA",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,513,73,16/04/1990,Decreto,False,0,0,0,0,0,0,,,,
10E25F7355D65820062570A100582F34,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=10E25F7355D65820062570A100582F34&action=openDocument,data\legislation\html\10E25F7355D65820062570A100582F34.html,Se Restablece la Personalidad Jurídica del Instituto Nicaragüense de Recursos Naturales y del Ambiente (IRENA),Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,510,73,16/04/1990,Decreto,False,0,0,0,0,0,0,,,,
E041BF1071BF2E2E062570A10057B630,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=E041BF1071BF2E2E062570A10057B630&action=openDocument,data\legislation\html\E041BF1071BF2E2E062570A10057B630.html,Creación de Reserva Genética Forestal,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,526,78,23/04/1990,Decreto,False,0,0,0,0,0,0,,,,
4700A65EB056B810062570A10057B5EA,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=4700A65EB056B810062570A10057B5EA&action=openDocument,data\legislation\html\4700A65EB056B810062570A10057B5EA.html,Creación de las Areas Naturales Protegidas del Sureste de Nicaragua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,527,78,23/04/1990,Decreto,False,0,0,0,0,0,0,,,,
82A8BE043AD8C3DC062570A10057B0A1,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=82A8BE043AD8C3DC062570A10057B0A1&action=openDocument,data\legislation\html\82A8BE043AD8C3DC062570A10057B0A1.html,Decreto Ejecutivo Creador de la Comisión Nacional del Ambiente y Ordenamiento Territorial (CONAMOR),Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,17-90,112,12/06/1990,Decreto,False,0,0,0,0,0,0,,,,
5C9914360730B4FB062570A100582F24,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=5C9914360730B4FB062570A100582F24&action=openDocument,data\legislation\html\5C9914360730B4FB062570A100582F24.html,Apruébase Convenio Constitutivo de la Comisión Centroamericana de Ambiente y Desarrollo,Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 323,180,20/09/1990,Decreto,False,0,0,0,0,0,0,,,,
B30316356C5F1C02062570A10057B476,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=B30316356C5F1C02062570A10057B476&action=openDocument,data\legislation\html\B30316356C5F1C02062570A10057B476.html,CRÉASE LA COMISIÓN NACIONAL AGRARIA,Decretos - Ley,Medio Ambiente y Recursos Naturales,54-90,197,15/10/1990,Decreto-Ley,False,0,0,0,0,0,0,,,,
7ECC91016EB1A5E5062570A10057B4A6,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7ECC91016EB1A5E5062570A10057B4A6&action=openDocument,data\legislation\html\7ECC91016EB1A5E5062570A10057B4A6.html,"(Ratificación del Convenio Constitutivo del Comité Coordinador Regional de Instituciones de Agua Potable y Saneamiento de Centroamérica, Panamá y República Dominicana Conocidos como CAPRE)",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,58-90,240,13/12/1990,Decreto,False,0,0,0,0,0,0,,,,
80EF7BB1DFE225B3062570A10057D874,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=80EF7BB1DFE225B3062570A10057D874&action=openDocument,data\legislation\html\80EF7BB1DFE225B3062570A10057D874.html,Creación de la Comisión de la Cuenca del Lago de Managua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,25-91,113,20/06/1991,Decreto,False,0,0,0,0,0,0,,,,
8F7597505B329EB0062570A10057D908,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=8F7597505B329EB0062570A10057D908&action=openDocument,data\legislation\html\8F7597505B329EB0062570A10057D908.html,"Declaración de Áreas Protegidas en Varios Cerros Macizos Montañosos, Volcanes y Lagunas del País",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,42-91,207,04/11/1991,Decreto,False,0,0,0,0,0,0,,,,
060B2DC3E3E72D70062570A10057D912,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=060B2DC3E3E72D70062570A10057D912&action=openDocument,data\legislation\html\060B2DC3E3E72D70062570A10057D912.html,"Declaración de la Reserva Biológica Marina, ""Cayos Miskitos y Franja Costera Inmediata""",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,43-91,207,04/11/1991,Decreto,False,0,0,0,0,0,0,,,,
C1476414BC61074C062570A10057D915,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C1476414BC61074C062570A10057D915&action=openDocument,data\legislation\html\C1476414BC61074C062570A10057D915.html,"Declaración de la Reserva Nacional de Recursos Naturales, BOSAWAS",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,44-91,208,05/11/1991,Decreto,False,0,0,0,0,0,0,,,,
EA59B4BECA0306B4062570A10057D740,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=EA59B4BECA0306B4062570A10057D740&action=openDocument,data\legislation\html\EA59B4BECA0306B4062570A10057D740.html,Creación de Reservas Forestales,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,38-92,124,30/06/1992,Decreto,False,0,0,0,0,0,0,,,,
C97E5220DF671564062570A10057D743,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C97E5220DF671564062570A10057D743&action=openDocument,data\legislation\html\C97E5220DF671564062570A10057D743.html,Moratoria Forestal,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,39-92,125,01/07/1992,Decreto,False,0,0,0,0,0,0,,,,
269934F989386BED062570A10057D7AC,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=269934F989386BED062570A10057D7AC&action=openDocument,data\legislation\html\269934F989386BED062570A10057D7AC.html,Ratificación de Convenio Constitutivo de la Comisión Centroamericana de Ambiente y Desarrollo,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,61-92,222,19/11/1992,Decreto,False,0,0,0,0,0,0,,,,
